pitcher_name,game_year,team,pitcher,player_name.x,role,appearences,threat,pressure,momentum,danger,hero_save,hero_hold,hero_losing,hero_total,threat_plus,pressure_plus,momentum_plus,danger_plus,hero_save_plus,hero_hold_plus,hero_losing_plus,hero_plus,player_name.y,avg_danger_final,total_appearances.x,player_name,avg_net_danger,total_appearances.y
Bowden Francis,2024,TOR,670102,"Francis, Bowden",RP,27,0.50441816,-0.073665868,0.002909917,-0.034860621,3.49866158,1.470672155,0.484666264,5.453999999,114.2444693,91.54412689,74.81250298,97.01807622,115.3198437,107.475734,99.97190076,113.9060731,NA,NA,NA,NA,NA,NA
Brad Boxberger,2023,CHC,502202,"Boxberger, Brad",RP,22,0.438909691,-0.083400719,0.00793614,-0.032657959,0.693841965,-0.097898096,0.098041889,0.693985758,95.37155051,95.29142537,116.5711317,94.42643712,96.32196308,89.75318212,89.77763403,91.08829787,"Boxberger, Brad",-0.000226658,22,"Boxberger, Brad",0.032431312,22
Brad Hand,2023,ATL,543272,"Hand, Brad",RP,60,0.498839061,-0.080332832,0.006935592,-0.035038852,0.073367113,0.414179365,1.375299509,1.862845987,108.7154475,94.24164151,108.694497,96.54682194,91.76058748,96.41446119,123.5915001,97.31024942,"Hand, Brad",-0.011759548,60,"Hand, Brad",0.023279304,60
Brandon Hughes,2023,CHC,676714,"Hughes, Brandon",RP,17,0.426660144,-0.083937883,0.007449973,-0.034440618,-0.996305525,0.332190519,0.130126337,-0.533988669,92.64406152,95.47523458,112.7438703,96.01404481,83.89696711,95.34792219,90.62703138,84.55167597,"Hughes, Brandon",-0.009801112,17,"Hughes, Brandon",0.024639477,17
Brandon Hughes,2024,ARI,676714,"Hughes, Brandon",RP,15,0.468882923,-0.042991438,0.005124393,-0.021337724,-0.018397024,0.267263151,0.173406072,0.422272198,105.0222892,80.88767018,94.63363028,85.06712565,90.68651048,93.55631532,91.7368356,89.20354772,"Hughes, Brandon",-0.008221511,15,"Hughes, Brandon",0.013116213,15
Brenan Hanifee,2024,DET,669724,"Hanifee, Brenan",RP,21,0.420387339,-0.116018591,0.005246112,-0.042381086,1.853250919,0.386797357,0.2321666,2.472214876,92.43661242,106.257684,95.72309635,103.6643374,103.7954554,94.93892643,93.29147314,99.26743891,"Hanifee, Brenan",-0.026231196,21,"Hanifee, Brenan",0.01614989,21
Brendan White,2023,DET,686839,"White, Brendan",RP,33,0.495094146,-0.058143874,0.006454842,-0.025373053,-0.040073224,-0.303085989,0.940942998,0.597783785,107.8816033,86.64892035,104.9098734,87.93861741,90.92663911,87.08402771,112.0924316,90.57620584,"White, Brendan",-0.005999889,33,"White, Brendan",0.019373165,33
Brendon Little,2024,TOR,663893,"Little, Brendon",RP,49,0.40963954,-0.081474869,0.006921884,-0.02674156,0.727302977,0.76509502,0.550226458,2.042624455,89.64732081,94.25701463,110.7224416,89.84280121,95.90936249,99.31456557,101.7064383,97.15842811,"Little, Brendon",-0.009616937,49,"Little, Brendon",0.017124622,49
Brennan Bernardino,2023,BOS,657514,"Bernardino, Brennan",RP,55,0.453588939,-0.084087704,0.006627121,-0.032139806,1.07910042,1.146143412,0.895100748,3.12034458,98.64003764,95.52650118,106.266115,93.96497843,99.15416251,105.9361003,110.8788129,104.0040312,"Bernardino, Brennan",-0.011359543,55,"Bernardino, Brennan",0.020780258,55
Brennan Bernardino,2024,BOS,657514,"Bernardino, Brennan",RP,57,0.429600575,-0.111314733,0.005009933,-0.041641301,1.563500359,1.450993898,0.142844497,3.157338754,94.82765112,104.623539,93.60913093,103.010547,101.7660544,107.2481223,90.92826268,102.6309535,"Bernardino, Brennan",-0.021457758,57,"Bernardino, Brennan",0.020183543,57
Brent Honeywell,2023,CHW,641703,"Honeywell, Brent",RP,40,0.473138995,-0.079785526,0.006692672,-0.033880167,0.899681797,-0.663657478,0.362068032,0.598092351,102.9930607,94.05436196,106.7821516,95.51491643,97.83517959,82.39359023,96.76741002,90.57784837,"Honeywell, Brent",-0.010116947,40,"Honeywell, Brent",0.02376322,40
Brent Honeywell,2024,LAD,641703,"Honeywell, Brent",RP,20,0.434952426,-0.058707123,0.006708024,-0.022910894,0.713185104,0.017500688,0.452826466,1.183512258,96.21657472,86.34738088,108.8082465,86.45742531,95.81048149,90.66739869,99.12950969,92.94074351,"Honeywell, Brent",-0.005273124,20,"Honeywell, Brent",0.018553583,20
Brent Suter,2023,COL,608718,"Suter, Brent",RP,57,0.537308545,-0.093066851,0.006750251,-0.044547386,0.245839884,1.109740809,1.082621081,2.438201773,117.2810777,98.59902741,107.2354288,105.0149701,93.02850846,105.4625628,115.8431892,100.3729217,"Suter, Brent",-0.01236361,57,"Suter, Brent",0.032183776,57
Brent Suter,2024,CIN,608718,"Suter, Brent",RP,47,0.41991986,-0.060693416,0.004682448,-0.022959823,0.531349245,1.841411325,0.341560192,2.714320762,92.31529147,87.03742942,90.67791094,86.50066663,94.53691064,111.7639466,96.18571848,100.456022,"Suter, Brent",-0.006939118,47,"Suter, Brent",0.016020706,47
Brock Burke,2023,TEX,656271,"Burke, Brock",RP,53,0.437081849,-0.101539043,0.005271343,-0.038651265,1.028027176,1.256724811,1.13664645,3.421398437,94.96456245,101.4980815,95.59298749,99.76397917,98.77870128,107.374581,117.2734461,105.6065688,"Burke, Brock",-0.016959542,53,"Burke, Brock",0.02169173,53
Brock Burke,2024,LAA,656271,"Burke, Brock",RP,34,0.454003787,-0.075974802,0.006024513,-0.029646782,-0.387121418,0.367048774,0.802953841,0.782881198,101.1608243,92.34626262,102.6903403,92.41031143,88.10398006,94.71050136,108.3928907,90.97390441,"Burke, Brock",-0.007915162,34,"Burke, Brock",0.02173162,34
Brock Stewart,2023,MIN,592779,"Stewart, Brock",RP,28,0.504144876,-0.108946314,0.005577205,-0.044391393,0.625059466,1.339976796,0.284082208,2.24911847,109.8968422,104.0327359,98.0008315,104.8760449,95.81631356,108.4575514,94.70282872,99.36641371,"Stewart, Brock",-0.009762136,28,"Stewart, Brock",0.034629257,28
Brock Stewart,2024,MIN,592779,"Stewart, Brock",RP,16,0.478235532,-0.117941638,0.00685916,-0.044941673,0.934738712,0.774375532,-0.133886016,1.575228227,107.4494982,106.9257605,110.1610226,105.9272729,97.3622338,99.42191006,83.60675523,94.86381527,"Stewart, Brock",-0.00029736,16,"Stewart, Brock",0.044644313,16
Brooks Raley,2023,NYM,548384,"Raley, Brooks",RP,66,0.411431276,-0.118288415,0.006524186,-0.040873464,2.207681791,1.572148607,0.435244534,4.215074932,89.25319597,107.2294597,105.4557781,101.7430342,107.4508461,111.4777219,98.70467028,109.8313825,"Raley, Brooks",-0.017083196,66,"Raley, Brooks",0.023790275,66
Brusdar Graterol,2023,LAD,660813,"Graterol, Brusdar",RP,68,0.450924128,-0.120739739,0.005040071,-0.048051683,3.866824646,0.988729706,0.624642128,5.48019648,98.04668985,108.0682653,93.77234558,108.1358407,119.6479138,103.8884089,103.7187448,116.565742,"Graterol, Brusdar",-0.003712487,68,"Graterol, Brusdar",0.044339197,68
Bryan Abreu,2023,HOU,650556,"Abreu, Bryan",RP,72,0.482787666,-0.115172547,0.0055027,-0.049419083,3.997944047,0.427959746,1.006087881,5.431991674,105.1414376,106.1632574,97.4143072,109.353625,120.6118285,96.59372111,113.8170643,116.3091433,"Abreu, Bryan",-0.001513605,72,"Abreu, Bryan",0.047905481,72
Bryan Abreu,2024,HOU,650556,"Abreu, Bryan",RP,78,0.429588033,-0.134171841,0.005265954,-0.047827758,3.394401847,2.317664258,0.407612509,6.119678614,94.82439619,112.5642175,95.9007019,108.47787,114.5896128,117.2726007,97.93327614,117.1741241,"Abreu, Bryan",-0.000544165,78,"Abreu, Bryan",0.047283593,78
Bryan Baker,2023,BAL,641329,"Baker, Bryan",RP,46,0.473897651,-0.102667442,0.006857138,-0.041379186,1.094863291,0.419503995,0.47015451,1.984521796,103.1619832,101.8842025,108.0768768,102.1934217,99.27004211,96.48372581,99.62887008,97.95794105,"Baker, Bryan",-0.012920604,46,"Baker, Bryan",0.028458581,46
Bryan Baker,2024,BAL,641329,"Baker, Bryan",RP,19,0.410840335,-0.06259849,0.007121172,-0.023937815,0.361715683,0.020854739,0.416080903,0.798651325,89.95895368,87.69926199,112.5062158,87.36497288,93.34880418,90.70619386,98.1573259,91.05132553,"Baker, Bryan",-0.009134761,19,"Baker, Bryan",0.014803054,19
Bryan Hoeing,2023,MIA,663773,"Hoeing, Bryan",RP,33,0.477812124,-0.073450813,0.004907938,-0.030774804,0.976253223,0.597271929,0.493847338,2.06737249,104.0335813,91.88672003,92.73215015,92.74932953,98.39808884,98.796192,100.2561093,98.39896299,"Hoeing, Bryan",-0.006910973,33,"Hoeing, Bryan",0.023863834,33
Bryan Hoeing,2024,SD,663773,"Hoeing, Bryan",RP,34,0.446174845,-0.088971546,0.006212206,-0.034814376,0.654071043,0.765721543,1.618427768,3.038220354,99.12904065,96.8613994,104.3703231,96.97720652,95.39644905,99.32181235,129.9680266,102.0461593,"Hoeing, Bryan",-0.005925875,34,"Hoeing, Bryan",0.028888501,34
Bryan Hudson,2024,MIL,663542,"Hudson, Bryan",RP,43,0.477304325,-0.129545745,0.004745484,-0.052855634,3.413419766,1.68216494,0.879513546,5.975098251,107.2078294,110.9570877,91.24212538,112.9212891,114.7228135,109.9219984,110.4184441,116.4643281,"Hudson, Bryan",-0.004094091,43,"Hudson, Bryan",0.048761543,43
Bryan King,2024,HOU,687911,"King, Bryan",RP,28,0.397963019,-0.062414337,0.004738365,-0.021721076,0.138801125,0.348114621,0.431979176,0.918894922,86.61700543,87.63528639,91.17840422,85.40591575,91.78751982,94.49149651,98.5779493,91.64164373,"King, Bryan",-0.002150563,28,"King, Bryan",0.019570513,28
Bryan Shaw,2023,CHW,543766,"Shaw, Bryan",RP,38,0.432542355,-0.081506578,0.004628423,-0.031157334,1.541719605,0.61933857,0.365527227,2.526585402,93.95379692,94.64327947,90.53171803,93.09000485,102.5550737,99.08324243,96.85898806,100.843396,"Shaw, Bryan",-0.008844814,38,"Shaw, Bryan",0.02231252,38
Bryce Jarvis,2024,CHW,686826,"Jarvis, Bryce",RP,44,0.517752302,-0.065384439,0.00492168,-0.030805925,1.187255919,1.967397747,0.255997583,3.410651249,117.7049741,88.6671154,92.81920181,93.43471177,99.13085389,113.2211883,93.92197361,103.8745539,"Jarvis, Bryce",-0.006460208,44,"Jarvis, Bryce",0.024345717,44
Bryse Wilson,2023,MIL,669060,"Wilson, Bryse",RP,53,0.433105238,-0.075835519,0.006357654,-0.030019348,1.870790605,0.448776427,1.361409111,3.680976144,94.07912883,92.70272993,104.1447785,92.07653309,104.9742151,96.86451163,123.2237684,106.9883251,"Wilson, Bryse",-0.004320847,53,"Wilson, Bryse",0.025698514,53
Bryse Wilson,2024,MIL,669060,"Wilson, Bryse",RP,34,0.440028026,-0.07596499,0.003968008,-0.029383732,0.855637817,2.469057593,1.526247179,4.850942588,97.53380529,92.34285397,84.28316986,92.17783875,96.8082144,119.0237154,127.5291886,110.9454517,"Wilson, Bryse",-0.008040779,34,"Wilson, Bryse",0.021342953,34
Buck Farmer,2023,CIN,571656,"Farmer, Buck",RP,71,0.492121777,-0.114711804,0.006384504,-0.048614736,2.498391788,0.543544471,1.249093087,4.291029347,107.2197744,106.0055984,104.3561506,108.6372862,109.5879795,98.09728682,120.2503362,110.2356949,"Farmer, Buck",-0.01320612,71,"Farmer, Buck",0.035408616,71
Buck Farmer,2024,CIN,571656,"Farmer, Buck",RP,61,0.475428846,-0.064829355,0.005834703,-0.026527991,0.968620043,0.042458604,1.240440764,2.251519411,106.7211011,88.47427626,100.9914073,89.65405878,97.59953725,90.95607834,119.9675585,98.18396708,"Farmer, Buck",-0.006041367,61,"Farmer, Buck",0.020486625,61
Burch Smith,2024,BAL,572143,"Smith, Burch",RP,50,0.42301343,-0.057868624,0.007191112,-0.022762119,0.157041892,0.194162197,0.698392614,1.049596704,93.11814122,86.05608191,113.1322222,86.32594429,91.9152774,92.7107817,105.6264961,92.28330485,"Smith, Burch",-0.005891327,50,"Smith, Burch",0.016870793,50
Cade Smith,2024,CLE,671922,"Smith, Cade",RP,74,0.426985062,-0.111209988,0.005224372,-0.039643793,4.081970982,1.78611515,1.065091369,6.9331775,94.14886754,104.58715,95.52851493,101.2452362,119.4053186,111.1243547,115.328309,121.1678769,"Smith, Cade",-0.007055873,74,"Smith, Cade",0.032587919,74
Caleb Ferguson,2023,LAD,657571,"Ferguson, Caleb",RP,68,0.465030683,-0.122025494,0.004836743,-0.049246237,1.015742081,2.311132337,0.681396337,4.008270755,101.1876607,108.5082307,92.1716771,109.1996912,98.6883883,121.0906754,105.2212445,108.7305447,"Ferguson, Caleb",-0.00923248,68,"Ferguson, Caleb",0.040013757,68
Caleb Ferguson,2024,HOU,657571,"Ferguson, Caleb",RP,62,0.493175147,-0.084852966,0.006448082,-0.038078512,0.728864278,0.569112077,0.986783232,2.284759587,111.3266588,95.43058319,106.481578,99.86190877,95.92029777,97.04769819,113.2564969,98.34715482,"Ferguson, Caleb",-0.012508419,62,"Ferguson, Caleb",0.025570093,62
Caleb Thielbar,2023,MIN,573204,"Thielbar, Caleb",RP,36,0.420561477,-0.137628523,0.00389624,-0.047919045,1.642260527,0.702174082,0.068581765,2.413016374,91.28613014,113.8473478,84.76773361,108.0177155,103.2941929,100.1607951,88.99771254,100.2388575,"Thielbar, Caleb",-0.008190295,36,"Thielbar, Caleb",0.039728763,36
Caleb Thielbar,2024,MIN,573204,"Thielbar, Caleb",RP,59,0.423321506,-0.084947448,0.006600479,-0.031019717,1.354631701,-0.598074513,0.488599128,1.245156315,93.19809384,95.46340654,107.8456443,93.62365163,100.303147,83.54725176,100.0759532,93.24337591,"Thielbar, Caleb",-0.007768828,59,"Thielbar, Caleb",0.023250889,59
Calvin Faucher,2023,TB,676534,"Faucher, Calvin",RP,17,0.433386455,-0.066746329,0.005347184,-0.025506222,0.087631005,0.228622339,0.205969615,0.522222959,94.14174467,89.59254872,96.19003825,88.05721545,91.86544743,94.00067182,92.63489133,90.17398854,"Faucher, Calvin",-0.009867487,17,"Faucher, Calvin",0.015638735,17
Calvin Faucher,2024,MIA,676534,"Faucher, Calvin",RP,53,0.542739878,-0.133871743,0.004911799,-0.061081056,2.906072748,0.628687032,0.270339048,3.805098828,124.1898026,112.4599618,92.73076225,120.1905613,111.169376,97.73678123,94.30140824,105.8110361,"Faucher, Calvin",-0.007573392,53,"Faucher, Calvin",0.053507664,53
Cam Booser,2024,BOS,592155,"Booser, Cam",RP,43,0.531278225,-0.086196098,0.007085176,-0.041370109,0.588602926,0.039312402,0.730487329,1.358402656,121.2152502,95.89719437,112.1840275,102.7708798,94.93791305,90.9196873,106.4756315,93.79934212,"Booser, Cam",-0.013863012,43,"Booser, Cam",0.027507097,43
Camilo Doval,2023,SF,666808,"Doval, Camilo",RP,69,0.471714391,-0.155034395,0.00529046,-0.058407808,2.753842421,2.782370143,0.110037612,5.646250176,102.6758578,119.8033704,95.74348351,117.3588389,111.4659062,127.2206983,90.09520643,117.4496612,"Doval, Camilo",-0.001637848,69,"Doval, Camilo",0.05676996,69
Camilo Doval,2024,SF,666808,"Doval, Camilo",RP,62,0.448401044,-0.123552609,0.005427695,-0.044998717,2.017094824,1.443547955,0.066733977,3.527376757,99.70678848,108.8750408,97.34839385,105.9776866,104.9430113,107.1619977,88.91459339,104.4476005,"Doval, Camilo",-0.004047908,62,"Doval, Camilo",0.04095081,62
Carl Edwards Jr.,2023,WSH,605218,"Edwards Jr., Carl",RP,32,0.47388125,-0.123513821,0.005621111,-0.047416407,1.608096095,-0.43136987,0.168033414,1.34475964,103.1583315,109.0175134,98.3464774,107.5700739,103.0430356,85.41526703,91.63057586,94.55242768,"Edwards Jr., Carl",-0.010383545,32,"Edwards Jr., Carl",0.037032863,32
Carlos Estévez,2023,LAA,608032,"Estévez, Carlos",RP,63,0.456169847,-0.145739846,0.004817863,-0.05550935,1.997672207,1.800704335,0.005775889,3.804152432,99.21470369,116.6229182,92.02305325,114.7775187,105.906976,114.4508531,87.33500217,107.6440039,"Estévez, Carlos",-0.003155169,63,"Estévez, Carlos",0.052354181,63
Carlos Estévez,2024,PHI,608032,"Estévez, Carlos",RP,54,0.486705313,-0.15032427,0.004259625,-0.06134711,2.638725726,2.867790747,0.239567338,5.746083811,109.6475936,118.1756556,86.89334767,120.4256884,109.2968885,123.6357249,93.48727575,115.3400155,"Estévez, Carlos",-0.001964241,54,"Estévez, Carlos",0.05938287,54
Carlos Hernández,2023,KC,672578,"Hernández, Carlos",RP,67,0.518227488,-0.114325507,0.006141618,-0.050148037,0.528412569,-0.40917823,0.852045046,0.971279385,113.0324822,105.8734133,102.4440756,110.0028193,95.10582094,85.70394349,109.7389647,92.5643576,"Hernández, Carlos",-0.006615849,67,"Hernández, Carlos",0.043532186,67
Carlos Hernández,2024,KC,672578,"Hernández, Carlos",RP,27,0.429226421,-0.05310262,0.006048326,-0.021387097,0.33701897,0,0.386664164,0.723683133,94.73054976,84.40034734,102.903483,85.11075949,93.17582942,90.46497425,97.37904211,90.68328025,"Hernández, Carlos",-0.004939764,27,"Hernández, Carlos",0.016447333,27
Carmen Mlodzinski,2023,PIT,669387,"Mlodzinski, Carmen",RP,35,0.46284066,-0.124282453,0.006193285,-0.047689008,1.710469878,0.218471591,0.647196897,2.576138366,100.7000295,109.2805276,102.8508153,107.8128476,103.795629,93.86862742,104.3158553,101.107171,"Mlodzinski, Carmen",-0.006413649,35,"Mlodzinski, Carmen",0.041275359,35
Carmen Mlodzinski,2024,PIT,669387,"Mlodzinski, Carmen",RP,40,0.465306478,-0.100757407,0.005525374,-0.040591881,0.901724473,0.903778445,0.429667051,2.235169969,104.0941227,100.9558689,98.22269371,102.0831151,97.13100344,100.9186691,98.516777,98.10370191,"Mlodzinski, Carmen",-0.002517069,40,"Mlodzinski, Carmen",0.038074811,40
Carson Fulmer,2024,LAA,608334,"Fulmer, Carson",RP,37,0.483439171,-0.066133847,0.005192098,-0.03271303,0.025304197,1.661267487,1.139264789,2.825836473,108.7999575,88.92746363,95.23963519,95.12012823,90.99259203,109.6802847,117.2907281,101.003492,"Fulmer, Carson",-0.004093286,37,"Fulmer, Carson",0.028619744,37
Casey Lawrence,2023,STL,596271,"Lawrence, Casey",RP,15,0.521207206,-0.079806882,0.00661844,-0.040774925,0.719017551,0.514998315,0.070210283,1.304226148,113.6959473,94.06166966,106.1977717,101.6552769,96.50703956,97.72594864,89.04082559,94.33666414,"Lawrence, Casey",-0.008450518,15,"Lawrence, Casey",0.032324431,15
Chad Green,2024,TOR,643338,"Green, Chad",RP,53,0.425337052,-0.139868737,0.00524613,-0.044924399,2.758335169,0.746906517,0.378392649,3.883634335,93.72117246,114.5433488,95.72325883,105.9120072,110.1346281,99.10418541,97.1602012,106.1965945,"Green, Chad",-0.001840309,53,"Green, Chad",0.04308409,53
Chad Kuhl,2023,WSH,641771,"Kuhl, Chad",RP,16,0.530359403,-0.087394263,0.006009261,-0.042171277,0.003347836,-0.297072615,-0.08061552,-0.374340299,115.733779,96.6579547,101.4021164,102.8988457,91.24584586,87.16225174,85.04789306,85.40149907,"Kuhl, Chad",-0.006523814,16,"Kuhl, Chad",0.035647464,16
Chad Kuhl,2024,CHW,641771,"Kuhl, Chad",RP,31,0.411843954,-0.074858149,0.005952705,-0.030998928,-0.135646912,-0.030794533,0.85924997,0.692808526,90.21941519,91.95833163,102.0476112,93.60527891,89.86529711,90.10878446,109.8823272,90.53170592,"Kuhl, Chad",-0.009642255,31,"Kuhl, Chad",0.021356673,31
Chase Anderson,2023,COL,502624,"Anderson, Chase",RP,19,0.563749792,-0.08858057,0.000512316,-0.045702971,1.195411779,1.797816592,0.625667754,3.618896125,123.168496,97.06389102,58.12839126,106.0441149,100.009217,114.4132883,103.745897,106.6578674,"Anderson, Chase",-0.021468466,19,"Anderson, Chase",0.024234505,19
Chase Anderson,2024,TEX,502624,"Anderson, Chase",RP,29,0.500883735,-0.048312873,0.006781718,-0.023773935,0.107543856,-0.71370873,0.273525118,-0.332639757,113.3272077,82.73636433,109.4678638,87.22014296,91.5685952,82.20975049,94.38570264,85.49741884,"Anderson, Chase",-0.000586706,29,"Anderson, Chase",0.023187229,29
Chasen Shreve,2023,CIN,592741,"Shreve, Chasen",RP,50,0.423639595,-0.090571634,0.005786769,-0.034273414,0.077206799,0.828886771,0.504123261,1.410216831,91.97150494,97.74520263,99.65059406,95.86513566,91.78881464,101.8091172,100.5281521,94.90086238,"Shreve, Chasen",-0.011218582,50,"Shreve, Chasen",0.023054832,50
Chris Devenski,2023,TB,606965,"Devenski, Chris",RP,38,0.581690585,-0.116866768,0.006051876,-0.05765719,0.172737754,1.179919793,0.291435583,1.64409313,127.1632,106.742994,101.7375992,116.6903507,92.49110349,106.3754751,94.89750049,96.14580764,"Devenski, Chris",-0.00152674,38,"Devenski, Chris",0.05613045,38
Chris Devenski,2024,TB,606965,"Devenski, Chris",RP,19,0.416944828,-0.065316722,0.006191898,-0.023784082,-0.839674836,-0.262157135,0.23235253,-0.869479441,91.54320472,88.6435902,104.18855,87.22911109,84.93431461,87.43269271,93.29639231,82.8618836,"Devenski, Chris",-0.005089312,19,"Devenski, Chris",0.018694771,19
Chris Martin,2023,BOS,455119,"Martin, Chris",RP,55,0.508721897,-0.132128648,0.005651492,-0.05882486,4.042724483,2.131048824,0.478594009,6.652367316,110.9159634,111.9653751,98.58564627,117.7302589,120.9410286,118.7480874,99.85229573,122.8053162,"Martin, Chris",0,55,"Martin, Chris",0.05882486,55
Chris Martin,2024,BOS,455119,"Martin, Chris",RP,45,0.478424219,-0.132056053,0.005684309,-0.050607526,1.758364443,1.565767348,-0.024001844,3.300129948,107.4984665,111.8291816,99.6452776,110.9345089,103.1308744,108.5756674,86.51397995,103.3319658,"Martin, Chris",-7.67E-05,45,"Martin, Chris",0.050530792,45
Chris Murphy,2023,BOS,669684,"Murphy, Chris",RP,20,0.438055651,-0.076623892,0.007772948,-0.029952106,0.435726991,-0.237560082,1.014221034,1.212387943,95.18138974,92.97249916,115.2864334,92.01664834,94.42444968,87.93641116,114.0323798,93.84780085,"Murphy, Chris",-0.027080969,20,"Murphy, Chris",0.002871138,20
Chris Roycroft,2024,STL,688297,"Roycroft, Chris",RP,27,0.424920847,-0.080928793,0.005689909,-0.032358753,-0.207916557,0.295119071,0.068750391,0.155952905,93.61315807,94.0673051,99.69539401,94.80703373,89.3591235,93.87851519,88.96794198,87.89609243,"Roycroft, Chris",-0.010111094,27,"Roycroft, Chris",0.02224766,27
Chris Stratton,2023,TEX,608717,"Stratton, Chris",RP,64,0.448115902,-0.080580859,0.007143623,-0.031471036,1.123502683,0.78256955,1.008533576,2.914605809,97.42140913,94.32651265,110.3321854,93.36938294,99.4805825,101.2066069,113.8818112,102.9088646,"Stratton, Chris",-0.003729861,64,"Stratton, Chris",0.027741173,64
Chris Stratton,2024,KC,608717,"Stratton, Chris",RP,57,0.46267842,-0.07984552,0.005844332,-0.031053247,0.18598456,0.306851133,0.663183903,1.156019597,103.4120834,93.69097034,101.0775906,93.65328415,92.11799065,94.01421592,104.6949731,92.80577234,"Stratton, Chris",-0.003778997,57,"Stratton, Chris",0.02727425,57
Cionel Pérez,2023,BAL,672335,"Pérez, Cionel",RP,65,0.403991905,-0.098217806,0.005882859,-0.032539798,1.682442683,0.551512496,-0.080874222,2.153080957,87.59674269,100.3616053,100.4070415,94.32120477,103.5895891,98.20093762,85.04104424,98.85519711,"Pérez, Cionel",-0.018014802,65,"Pérez, Cionel",0.014524995,65
Cionel Pérez,2024,BAL,672335,"Pérez, Cionel",RP,62,0.431185448,-0.110101112,0.005164033,-0.038805411,4.143717347,-0.434733934,0.390875512,4.099858926,95.23896057,104.2019206,94.98843856,100.5043111,119.8377876,85.43655614,97.49046249,107.2581173,"Pérez, Cionel",-0.016446142,62,"Pérez, Cionel",0.02235927,62
Clay Holmes,2023,NYY,605280,"Holmes, Clay",RP,66,0.482282223,-0.137452495,0.005003362,-0.053065626,2.921397792,1.858250936,-0.057307611,4.722341117,105.0288953,113.787114,93.48335441,112.6011772,112.6976772,115.199439,85.66494205,112.5316075,"Holmes, Clay",-0.005353482,66,"Holmes, Clay",0.047712144,66
Clay Holmes,2024,NYY,605280,"Holmes, Clay",RP,67,0.456262226,-0.152511044,0.00456413,-0.058002527,0.758435253,1.574821674,0.264761041,2.598017969,101.7469392,118.9353524,89.61888017,117.4698906,96.12741166,108.6803957,94.15382995,99.88505064,"Holmes, Clay",-0.006038101,67,"Holmes, Clay",0.051964426,67
Cody Bolton,2023,PIT,675989,"Bolton, Cody",RP,16,0.426198238,-0.045652632,0.00668151,-0.019353776,0.253305539,0,0.338468703,0.591774242,92.54121339,82.374609,106.6942778,82.57794579,93.08339169,91.0266741,96.14264604,90.54421649,"Bolton, Cody",-0.00704542,16,"Bolton, Cody",0.012308335,16
Cody Bolton,2024,SEA,675989,"Bolton, Cody",RP,17,0.393441069,-0.04480684,0.007607085,-0.015221585,0.062893459,0,0.103663433,0.166556891,85.44345938,81.51835025,116.8554754,79.66194669,91.25586566,90.46497425,89.89164242,87.94815114,"Bolton, Cody",-0.000751279,17,"Bolton, Cody",0.014470306,17
Cole Sands,2023,MIN,663485,"Sands, Cole",RP,15,0.443588057,-0.021948729,0.007423757,-0.010494339,0.0415903,-0.153258734,0.172440613,0.060772179,96.41323738,74.26349702,112.5374862,74.68787341,91.52698255,89.03303198,91.74725116,87.71764319,"Sands, Cole",-0.000766792,15,"Sands, Cole",0.009727547,15
Cole Sands,2024,MIN,663485,"Sands, Cole",RP,62,0.464879892,-0.098829232,0.00648963,-0.040338743,0.872578369,1.370481617,1.019044397,3.262104383,103.9834141,100.2860109,106.8534673,101.8594028,96.92686533,106.3168644,114.1100362,103.1452849,"Sands, Cole",-0.01091703,62,"Sands, Cole",0.029421712,62
Colin Holderman,2023,PIT,670059,"Holderman, Colin",RP,58,0.435829337,-0.12380981,0.005913469,-0.04721389,2.213401045,1.148015363,0.275555992,3.6369724,94.68567778,109.1187965,100.6480153,107.3897152,107.4928908,105.9604513,94.47710735,106.7540891,"Holderman, Colin",-0.004239025,58,"Holderman, Colin",0.042974864,58
